cookie,time,interaction,conversion,conversion_value,channel
EAIaIQobChMIvbWj_8Ci-gIVszdyCh33dwrdEAAYAyAAEgJME_D_BwE,1663647451,ProductView,0,0,adwords
EAIaIQobChMIx9S79tCi-gIV4RPUAR0UMgJqEAAYAiAAEgJvsfD_BwE,1663651556,ProductView,0,0,adwords
EAIaIQobChMIwOb67dqi-gIVVxXUAR3KhQRaEAAYASAAEgJ45_D_BwE,1663654255,ProductView,0,0,adwords
EAIaIQobChMInpGko9ui-gIVmDUrCh3mhwCqEAAYASAAEgLjQvD_BwE,1663654334,ProductView,0,0,s
EAIaIQobChMInpGko9ui-gIVmDUrCh3mhwCqEAAYASAAEgLjQvD_BwE,1663654410,MemberRegistration,0,0,s
EAIaIQobChMInpGko9ui-gIVmDUrCh3mhwCqEAAYASAAEgLjQvD_BwE,1663654414,MemberRegistration,0,0,s
EAIaIQobChMInpGko9ui-gIVmDUrCh3mhwCqEAAYASAAEgLjQvD_BwE,1663654418,MemberRegistration,0,0,s
EAIaIQobChMIzveOz-2i-gIVG5pmAh1vXQ2JEAEYASAAEgJCtfD_BwE,1663659250,ProductView,0,0,s
CjwKCAjwyaWZBhBGEiwACslQo41IXQcWUP8zLkNp_Kpcj26qRvwAbiF4hhRTa9_fk6tyRXiZnxrc-BoCoVwQAvD_BwE,1663660412,ViewContent,0,0,google
CjwKCAjwyaWZBhBGEiwACslQo41IXQcWUP8zLkNp_Kpcj26qRvwAbiF4hhRTa9_fk6tyRXiZnxrc-BoCoVwQAvD_BwE,1663660424,ViewContent,0,0,google
CjwKCAjwyaWZBhBGEiwACslQo41IXQcWUP8zLkNp_Kpcj26qRvwAbiF4hhRTa9_fk6tyRXiZnxrc-BoCoVwQAvD_BwE,1663660434,AddToCart,0,0,google
CjwKCAjwyaWZBhBGEiwACslQo41IXQcWUP8zLkNp_Kpcj26qRvwAbiF4hhRTa9_fk6tyRXiZnxrc-BoCoVwQAvD_BwE,1663660458,ViewContent,0,0,google
CjwKCAjwyaWZBhBGEiwACslQo3pRNYJNsuN9_HCsKWk5O6u-TKTBGRtEBWVd0GnDW_2b9lWS0Zi9YxoCb8oQAvD_BwE,1663662864,ProductView,0,0,g
EAIaIQobChMIuMfY5Iaj-gIVbJVLBR3PQwfNEAEYASAAEgK-YvD_BwE,1663666015,ProductView,0,0,adwords
CjwKCAjwyaWZBhBGEiwACslQowFTwtxVbkGMsvzMxbz10111K8f3Kb7OTMqSdVgIoMIoFxpZF1sbyRoCJWYQAvD_BwE,1663666932,Purchase,1,1253,google
EAIaIQobChMInJamjIuj-gIV-IJLBR15nAJ6EAEYAiAAEgK96PD_BwE,1663667159,ProductView,0,0,s
EAIaIQobChMIu5eThIuj-gIVTSQrCh3gfQYkEAAYAyAAEgJetvD_BwE,1663667669,ProductView,0,0,adwords
EAIaIQobChMI3bvr6ZCj-gIV8BxyCh07pQa-EAAYASAAEgJ7pvD_BwE,1663668699,ProductView,0,0,adwords
EAIaIQobChMI0Ya-g5qj-gIVUZpmAh0U8Q-zEAAYASAAEgIk2fD_BwE,1663671179,ProductView,0,0,adwords
EAIaIQobChMIjrKlpJqj-gIVjw4rCh1B7AAQEAAYASAAEgIRf_D_BwE,1663671248,ProductView,0,0,adwords
CjwKCAjwyaWZBhBGEiwACslQowRL72m4zsaZMdLwum-VbDf-DpvX2y_nAtXWTgWyDbZYYk0h-0z4PxoCss4QAvD_BwE,1663677090,ProductView,0,0,g
EAIaIQobChMI-vnDwLaj-gIVRn8rCh2OQADaEAEYAiAAEgKyE_D_BwE,1663678705,ProductView,0,0,s
EAIaIQobChMIvOmJt72j-gIVcJNmAh17WQwKEAEYAiAAEgLhVPD_BwE,1663680673,ProductView,0,0,s
EAIaIQobChMI9pfpvMOj-gIV7JhmAh2eRQ3GEAAYAiAAEgK00fD_BwE,1663682306,ProductView,0,0,adwords
CjwKCAjwpqCZBhAbEiwAa7pXeY4eKzxipKbeJkafUE6dikWCfa9dJ_uRU6V9tT1ut5KwuP5C_XbEHBoCpXMQAvD_BwE,1663683792,MemberRegistration,0,0,google
CjwKCAjwyaWZBhBGEiwACslQo089x-0Ys8ONjT25BvLpXxJP0sskojoUiwXdi5mAwS5_MnXyKYUB6hoCEuQQAvD_BwE,1663684622,ProductView,0,0,g
CjwKCAjwyaWZBhBGEiwACslQo2QAaV3u31xqJRAuXUB_DBxB3C-QV9XuuCqdEpfrH2gmgEbWLk8O5hoCyI0QAvD_BwE,1663687526,ProductView,0,0,g
CjwKCAjwyaWZBhBGEiwACslQo2QAaV3u31xqJRAuXUB_DBxB3C-QV9XuuCqdEpfrH2gmgEbWLk8O5hoCyI0QAvD_BwE,1663687532,MemberRegistration,0,0,g
CjwKCAjwyaWZBhBGEiwACslQo2QAaV3u31xqJRAuXUB_DBxB3C-QV9XuuCqdEpfrH2gmgEbWLk8O5hoCyI0QAvD_BwE,1663687582,MemberRegistration,0,0,g
CjwKCAjwyaWZBhBGEiwACslQo_30i6Vjc2BEgbHixOV_n-tRmGbn52p1OyjlApFqZLlAPDYhJ7kwkRoCL2kQAvD_BwE,1663688554,ProductView,0,0,g
CjwKCAjwyaWZBhBGEiwACslQo_30i6Vjc2BEgbHixOV_n-tRmGbn52p1OyjlApFqZLlAPDYhJ7kwkRoCL2kQAvD_BwE,1663688582,MemberRegistration,0,0,g
CjwKCAjwyaWZBhBGEiwACslQo5EBXzRA1XHCagc62mj5umgHkw0DF93gLEJ-P1AN2yaAYzOAGWPoExoCYhkQAvD_BwE,1663688611,ProductView,0,0,g
EAIaIQobChMIjonjwv6j-gIViX8rCh3KygzUEAAYAiAAEgJkb_D_BwE,1663698144,ProductView,0,0,s
EAIaIQobChMIpbaMjoOk-gIVoZJmAh2Iywx5EAAYAiAAEgIjaPD_BwE,1663699377,ProductView,0,0,adwords
EAIaIQobChMIqNy104Wk-gIVzQorCh1IDAIcEAAYAiAAEgIEC_D_BwE,1663700119,ProductView,0,0,adwords
EAIaIQobChMI8LK9spuk-gIVyDUrCh002gCkEAEYASAAEgLQmvD_BwE,1663705932,ProductView,0,0,s
EAIaIQobChMIoPOrq6Sk-gIVU38rCh1dqw_IEAEYAiAAEgIoUvD_BwE,1663708293,ProductView,0,0,s
EAIaIQobChMIuZHvo5yk-gIVExwrCh0QJQglEAAYAiAAEgJ0gfD_BwE,1663709242,ProductView,0,0,adwords
EAIaIQobChMIjNuizrqk-gIVkJlmAh1UGgqUEAAYAiAAEgIZu_D_BwE,1663714269,ProductView,0,0,adwords
EAIaIQobChMIv_Djg62k-gIVLpFmAh0Q_wbfEAEYASAAEgL1IfD_BwE,1663714300,ProductView,0,0,s
EAIaIQobChMI37qP8r-k-gIVDK6WCh2AzQu5EAEYASAAEgKJovD_BwE,1663715713,ProductView,0,0,s
EAIaIQobChMIoZa-v9Sk-gIVbZJmAh0ZdwBgEAAYAyAAEgLGQvD_BwE,1663721253,ProductView,0,0,adwords
CjwKCAjwyaWZBhBGEiwACslQo6caVOjVr5TDP1cvGUswZWS5Se2qao2u3wvb0kJFTUWVSjjyTpirVRoC6JwQAvD_BwE,1663726569,ProductView,0,0,g
CjwKCAjwyaWZBhBGEiwACslQo6caVOjVr5TDP1cvGUswZWS5Se2qao2u3wvb0kJFTUWVSjjyTpirVRoC6JwQAvD_BwE,1663726677,MemberRegistration,0,0,g
CjwKCAjwyaWZBhBGEiwACslQozXc0RtmBC_Y84iQMLAGwO-L5YlQBSDZu3iw5LgJSkbHrggzraUzSRoCLjQQAvD_BwE,1663726800,ProductView,0,0,g
EAIaIQobChMI8MmN0Oqk-gIV35hmAh1evArjEAAYASAAEgILIPD_BwE,1663727258,ProductView,0,0,adwords
EAIaIQobChMI8MmN0Oqk-gIV35hmAh1evArjEAAYASAAEgILIPD_BwE,1663727288,ProductView,0,0,adwords
EAIaIQobChMIl-buk-uk-gIVYhpMCh2vawZ7EAAYAyAAEgKtHfD_BwE,1663727310,ProductView,0,0,adwords
EAIaIQobChMI8MmN0Oqk-gIV35hmAh1evArjEAAYASAAEgILIPD_BwE,1663727366,ProductView,0,0,adwords
CjwKCAjwyaWZBhBGEiwACslQo5aI9kfP5cyoL-0NSsgX9PVXOwmdRLjx-lJ2kh0JKqtdeUi10Myn7hoC46MQAvD_BwE,1663729196,ProductView,0,0,g
EAIaIQobChMI3LSelICl-gIVy5lmAh3zmw5hEAAYAiAAEgJNWfD_BwE,1663732949,ProductView,0,0,adwords
EAIaIQobChMIjrTnm4Cl-gIVYJJmAh2NHQKbEAAYAyAAEgJHFPD_BwE,1663732965,ProductView,0,0,adwords
CjwKCAjwyaWZBhBGEiwACslQo6hB5DwH_rZPpSFSLCI6meVrvMUy6fbajtCznKeLxc212m7qAnt2WhoCxi0QAvD_BwE,1663734090,Purchase,1,2392,google
CjwKCAjwyaWZBhBGEiwACslQo08Fppnm8qWd8S6x0N7fUOn-3_3jzeQ5ATMdpCWWPLnJ0OW1fqdBwBoCeQEQAvD_BwE,1663735333,ProductView,0,0,g
CjwKCAjwyaWZBhBGEiwACslQo8wfbyDQLPykAF-PE0gjVlANl_fHKS7exawQhiwkHAHDjaCQY8LFKhoC69EQAvD_BwE,1663736486,Purchase,1,2690,google
EAIaIQobChMIxO6ho4-l-gIVnYJaBR215QLGEAAYASAAEgKSc_D_BwE,1663737004,ProductView,0,0,adwords
EAIaIQobChMI1qWQxZCl-gIVzgorCh0KEQK_EAAYAyAAEgJ7p_D_BwE,1663737336,ProductView,0,0,adwords
CjwKCAjwyaWZBhBGEiwACslQo-XZbgmCxyPQ4XdKWLZtTpwodPPvwMC_yo5YvUY1tZGsD0zPJsG_uxoCXUcQAvD_BwE,1663738375,ProductView,0,0,g
CjwKCAjwyaWZBhBGEiwACslQo53NkpI8nZ3YWeOXbGttUnMlHBdEEsEFuuCCTkZwX6o_BWQIRuf98hoCBZQQAvD_BwE,1663738385,ProductView,0,0,g
EAIaIQobChMIwuWJu5al-gIVRQ4rCh1w6wMkEAAYASAAEgJYffD_BwE,1663738928,ProductView,0,0,adwords
EAIaIQobChMIk6Dz1pql-gIVyGxvBB3ElAygEAAYASAAEgIsfPD_BwE,1663740079,ProductView,0,0,adwords
EAIaIQobChMI0cm_n56l-gIV75pmAh3vbAjAEAAYASAAEgKOevD_BwE,1663741019,ProductView,0,0,adwords
CjwKCAjwyaWZBhBGEiwACslQo2EWRk_nzgwCN6Z-SDZR4tTAQwjjkz6OEZAP-PR0EykSZGi5WZTRqBoC99kQAvD_BwE,1663741624,ProductView,0,0,g
Cj0KCQjw7KqZBhCBARIsAI-fTKJiVk41j32v9xpi2eL8mDsLbAZ4DnVL2vki5iWd391J04jmgzbjAhwaAjyLEALw_wcB,1663746929,ProductView,0,0,g
EAIaIQobChMIqZ_Nq7Sl-gIVjQ4rCh1qMgyvEAEYASAAEgKM3PD_BwE,1663746966,ProductView,0,0,s
CjwKCAjwyaWZBhBGEiwACslQo-IXJfPmOBpAzkWoiv3U_V7IcOJ60_s-WWV8Ugq6fnpKwPp9VICUBhoC6UcQAvD_BwE,1663748648,Purchase,1,1092,google
EAIaIQobChMI35HYgsWl-gIVK79LBR1G1A-YEAEYAiAAEgJ7fPD_BwE,1663751439,ProductView,0,0,s
EAIaIQobChMIo-G9g8ul-gIV8BxyCh0r-AV4EAAYAiAAEgKpCvD_BwE,1663753034,ProductView,0,0,adwords
EAIaIQobChMI893c_cql-gIVH4ZLBR1OlQ7IEAEYAiAAEgKJIvD_BwE,1663753131,ProductView,0,0,s
EAIaIQobChMIv4vNts2l-gIVam5vBB2U3gCBEAAYAiAAEgJLWfD_BwE,1663753691,ProductView,0,0,adwords
EAIaIQobChMIoZa-v9Sk-gIVbZJmAh0ZdwBgEAAYAyAAEgLGQvD_BwE,1663754903,ProductView,0,0,adwords
EAIaIQobChMIxd3dztOl-gIVbZJmAh2I7QtbEAAYASAAEgIHs_D_BwE,1663755411,ProductView,0,0,adwords
EAIaIQobChMIpJ-9wNml-gIVMJFmAh0K7ANJEAAYASAAEgIeR_D_BwE,1663756926,ProductView,0,0,adwords
EAIaIQobChMI66vO1Nml-gIVCX8rCh1tvgUAEAEYASAAEgIqOfD_BwE,1663756979,ProductView,0,0,s
Cj0KCQjw7KqZBhCBARIsAI-fTKIlQ2Q-2AHp0H-cXj2mnn07xZTi_Jce65POJ69FRHZUsb-waSJTa3AaAi98EALw_wcB,1663759647,ProductView,0,0,adwords
Cj0KCQjw7KqZBhCBARIsAI-fTKLm2_PyRxBd-V7QfSI2DPtuknIv0k_enFnN5xgbQ0yt5kGoTR5eHmoaAo7qEALw_wcB,1663761107,ProductView,0,0,g
EAIaIQobChMI8qvVpfGl-gIVsJNmAh2UwQQXEAEYASAAEgLFYfD_BwE,1663763384,ProductView,0,0,adwords
Cj0KCQjw7KqZBhCBARIsAI-fTKKm1q8Sdvnq7CrwzOBSgGcqByEC1_MM20Y501JD6DiSnLwCqYu8yLoaAqjHEALw_wcB,1663763613,ProductView,0,0,g
Cj0KCQjw7KqZBhCBARIsAI-fTKKm1q8Sdvnq7CrwzOBSgGcqByEC1_MM20Y501JD6DiSnLwCqYu8yLoaAqjHEALw_wcB,1663763623,ProductView,0,0,g
Cj0KCQjw7KqZBhCBARIsAI-fTKKpTL5iEd_4ot4xFpRICydrn-MFO-R9k6yT000Pij8ku0wMlL9r9wkaAgUOEALw_wcB,1663768104,ProductView,0,0,g
EAIaIQobChMI0PDE15ym-gIVEBwrCh2h5Q4IEAEYAiAAEgLu4PD_BwE,1663774961,ProductView,0,0,s
EAIaIQobChMIx5HxpaKm-gIVh5JmAh3PlgxpEAAYAiAAEgJzVfD_BwE,1663776469,ProductView,0,0,s
EAIaIQobChMIotiGqKWm-gIVzJlmAh2Jag3oEAEYASAAEgIaqfD_BwE,1663777289,ProductView,0,0,s
EAIaIQobChMIpqnaj7em-gIVBpJmAh13WQrcEAAYAiAAEgJyO_D_BwE,1663782129,ProductView,0,0,adwords
EAIaIQobChMIu_-cqbqm-gIVuplmAh3dPAjiEAEYAiAAEgLzY_D_BwE,1663783509,ProductView,0,0,s
EAIaIQobChMIiJiv5bym-gIVk5NmAh10aw82EAEYAiAAEgLvyvD_BwE,1663783599,ProductView,0,0,s
Cj0KCQjw7KqZBhCBARIsAI-fTKL04wJccNO8CS75wcorWqZJ_fOPb7BJkpHmWbKpE0pYmH3g_wzEH0AaAgFYEALw_wcB,1663784637,ProductView,0,0,g
Cj0KCQjw7KqZBhCBARIsAI-fTKL04wJccNO8CS75wcorWqZJ_fOPb7BJkpHmWbKpE0pYmH3g_wzEH0AaAgFYEALw_wcB,1663784683,ProductView,0,0,g
Cj0KCQjw7KqZBhCBARIsAI-fTKL04wJccNO8CS75wcorWqZJ_fOPb7BJkpHmWbKpE0pYmH3g_wzEH0AaAgFYEALw_wcB,1663784767,ProductView,0,0,g
EAIaIQobChMI47LNosGm-gIVjDgrCh2XfA3XEAAYAiAAEgJUD_D_BwE,1663784898,ProductView,0,0,adwords
Cj0KCQjw7KqZBhCBARIsAI-fTKIvpVCEzG3vKEIKwzsTyk5xlijeBPnIOSJf_yFtEpD8L-9Z2htxk-UaApz7EALw_wcB,1663788199,Purchase,0,1290,google
Cj0KCQjw7KqZBhCBARIsAI-fTKL8aoa7Fb3aMgqg343Aw80L7w_qLdd730I9-sTjGyci70ljMJQlORUaAul0EALw_wcB,1663791833,ProductView,0,0,s
EAIaIQobChMIybSNyfKm-gIVf5JmAh1ECASBEAEYAiAAEgJm4_D_BwE,1663798016,ProductView,0,0,adwords
Cj0KCQjw7KqZBhCBARIsAI-fTKLT5s3giJBtPSV0ezbifHntj5RyqU7IHKCdBcLpxeM8hfAX1M23yioaAnIGEALw_wcB,1663803610,Purchase,1,2601,google
EAIaIQobChMI4K-psYen-gIVGqqWCh0SqA8TEAEYASAAEgKBw_D_BwE,1663803610,ProductView,0,0,adwords
EAIaIQobChMIwtG3yJin-gIVIsEWBR3rng6BEAEYASAAEgJ5NPD_BwE,1663808223,ProductView,0,0,adwords
EAIaIQobChMI266z1aSn-gIVkL2WCh1-7grzEAAYAiAAEgKOh_D_BwE,1663811459,ProductView,0,0,s
Cj0KCQjw7KqZBhCBARIsAI-fTKL8ySwTJWyGZ7SPGtEX-6nizNRiLnH2gSZEWyy35a54z6iLlwwNB98aAjffEALw_wcB,1663812079,ProductView,0,0,g
Cj0KCQjw7KqZBhCBARIsAI-fTKL8ySwTJWyGZ7SPGtEX-6nizNRiLnH2gSZEWyy35a54z6iLlwwNB98aAjffEALw_wcB,1663812127,MemberRegistration,0,0,g
EAIaIQobChMI266z1aSn-gIVkL2WCh1-7grzEAAYAiAAEgKOh_D_BwE,1663812300,ProductView,0,0,s
EAIaIQobChMI266z1aSn-gIVkL2WCh1-7grzEAAYAiAAEgKOh_D_BwE,1663812300,ProductView,0,0,s
EAIaIQobChMIoeXz966n-gIVzxwrCh291Ay_EAAYAiAAEgKCivD_BwE,1663814842,ProductView,0,0,adwords
EAIaIQobChMIoeXz966n-gIVzxwrCh291Ay_EAAYAiAAEgKCivD_BwE,1663815916,ProductView,0,0,adwords
EAIaIQobChMI3ez6mbOn-gIVcoNLBR1s3wdSEAAYAiAAEgLrFfD_BwE,1663815938,ProductView,0,0,adwords
EAIaIQobChMI3fGb1bOn-gIVN5NmAh24UgceEAAYAiAAEgK3NPD_BwE,1663816060,ProductView,0,0,adwords
Cj0KCQjw7KqZBhCBARIsAI-fTKJ3YvvhDv_2VwTiz1VuDdh_vkD2Vsi8gB8RDY09fZjXjxiXK3UDwoUaAsCYEALw_wcB,1663821756,ProductView,0,0,adwords
EAIaIQobChMI1IKgsPKn-gIV15lmAh2VqAFEEAEYAiAAEgKVMfD_BwE,1663832324,ProductView,0,0,s
EAIaIQobChMIr5n_h_On-gIVNZhmAh3a5QdMEAEYAiAAEgJPwPD_BwE,1663832504,ProductView,0,0,s
EAIaIQobChMIu6zcvfOn-gIVzJNmAh0PzgC9EAAYASAAEgL4t_D_BwE,1663833102,ViewContent,0,0,google
EAIaIQobChMIu6zcvfOn-gIVzJNmAh0PzgC9EAAYASAAEgL4t_D_BwE,1663833204,ViewContent,0,0,google
EAIaIQobChMIu6zcvfOn-gIVzJNmAh0PzgC9EAAYASAAEgL4t_D_BwE,1663833465,AddToCart,0,0,google
EAIaIQobChMIu6zcvfOn-gIVzJNmAh0PzgC9EAAYASAAEgL4t_D_BwE,1663833533,ViewContent,0,0,google
EAIaIQobChMIu6zcvfOn-gIVzJNmAh0PzgC9EAAYASAAEgL4t_D_BwE,1663833541,AddToCart,0,0,google
EAIaIQobChMIu6zcvfOn-gIVzJNmAh0PzgC9EAAYASAAEgL4t_D_BwE,1663833778,ViewContent,0,0,google
EAIaIQobChMIu6zcvfOn-gIVzJNmAh0PzgC9EAAYASAAEgL4t_D_BwE,1663833883,AddToCart,0,0,google
EAIaIQobChMIu6zcvfOn-gIVzJNmAh0PzgC9EAAYASAAEgL4t_D_BwE,1663833977,ViewContent,0,0,google
EAIaIQobChMI1I7pgZio-gIVPIdLBR3bXwOzEAEYAiAAEgLQ9vD_BwE,1663842427,ProductView,0,0,s
EAIaIQobChMIpeKe5KWo-gIVbZNmAh190glaEAEYAiAAEgIq3vD_BwE,1663846192,ProductView,0,0,s
EAIaIQobChMIssyYz6eo-gIVtJlmAh22OAkaEAAYBCAAEgLiP_D_BwE,1663846725,ProductView,0,0,adwords
EAIaIQobChMIxNL_t6qo-gIVk9GWCh0NKAyVEAAYASAAEgKBh_D_BwE,1663847336,ProductView,0,0,s
EAIaIQobChMIoJ6msq2o-gIVDtxMAh1kHwusEAAYASAAEgJ4EfD_BwE,1663848164,ProductView,0,0,s
EAIaIQobChMI_OyCm7Co-gIVAcuWCh1hWgRFEAAYASAAEgLK6vD_BwE,1663848913,ProductView,0,0,s
EAIaIQobChMI4qyXn7Go-gIVSDErCh1-cgAPEAAYASAAEgKN5PD_BwE,1663849204,ProductView,0,0,g
EAIaIQobChMIsr2Q3bKo-gIV4To4Ch3E_QhGEAAYASAAEgINpPD_BwE,1663849611,ProductView,0,0,adwords
EAIaIQobChMI4er7preo-gIVjAsrCh2g-Aw9EAAYASAAEgKFavD_BwE,1663850826,ProductView,0,0,adwords
EAIaIQobChMIsO--tbuo-gIV0gRyCh1MfA-iEAEYASAAEgLfTvD_BwE,1663851931,ProductView,0,0,s
Cj0KCQjwj7CZBhDHARIsAPPWv3f7yfxmVOaG5YvIzNWbY6ipdhlFSDD0KX1sbD8M6lLtVgSHwW788_4aAl8CEALw_wcB,1663852022,ProductView,0,0,s
Cj0KCQjwj7CZBhDHARIsAPPWv3dBr_es4dAAp7a0ykT1FxZ2uWtfqXU1OFVfwMGvr1HcDl8e4aQpvBMaAvpkEALw_wcB,1663854116,ProductView,0,0,s
Cj0KCQjwj7CZBhDHARIsAPPWv3fp1jL7uKb9inhNJYZghNHU9u2cXuEYiIfLGCzgXGf6u-oz1zzMDlsaAm-5EALw_wcB,1663854531,ProductView,0,0,adwords
EAIaIQobChMImfzk8cWo-gIVjH4rCh1f8gKIEAAYAiAAEgICL_D_BwE,1663854744,ProductView,0,0,adwords
Cj0KCQjwj7CZBhDHARIsAPPWv3fp1jL7uKb9inhNJYZghNHU9u2cXuEYiIfLGCzgXGf6u-oz1zzMDlsaAm-5EALw_wcB,1663854990,ProductView,0,0,adwords
EAIaIQobChMI7JPmksqo-gIVU5pmAh1ALgkqEAAYASAAEgJjevD_BwE,1663855881,ProductView,0,0,s
EAIaIQobChMI-cneqM6o-gIVaz6tBh1iRQ2JEAAYASAAEgLzLfD_BwE,1663856999,ProductView,0,0,adwords
Cj0KCQjwj7CZBhDHARIsAPPWv3dUSSEw6QIC3BPd1_MMpftIb32T_bs8RN6M3rQUIqKxiHRrVMd-dLsaAhcbEALw_wcB,1663859052,ProductView,0,0,adwords
Cj0KCQjwj7CZBhDHARIsAPPWv3cIq6kBO2rvPI6L9D_dTtPAvs5Xufek7V8Fl5jk70aozL0AhW75jQAaAkTxEALw_wcB,1663860669,ProductView,0,0,adwords
EAIaIQobChMItpfv2N-o-gIVhiQrCh3UuwdYEAEYASAAEgKpPfD_BwE,1663861678,ProductView,0,0,adwords
Cj0KCQjwj7CZBhDHARIsAPPWv3d3PFwihYl-6UaO7FK3Y_C46lJxyvq__CCswcrdoSpVvLhYjBNMbw8aAmhuEALw_wcB,1663862579,ProductView,0,0,s
EAIaIQobChMIwrik1emo-gIV2RwrCh3bZgBIEAAYBCAAEgKuTPD_BwE,1663864362,ProductView,0,0,adwords
EAIaIQobChMIwrik1emo-gIV2RwrCh3bZgBIEAAYBCAAEgKuTPD_BwE,1663864403,MemberRegistration,0,0,adwords
EAIaIQobChMIgf2X24ep-gIVRCUrCh31VgJREAEYAiAAEgJLSPD_BwE,1663865191,ProductView,0,0,s
Cj0KCQjwj7CZBhDHARIsAPPWv3eBP2JwA1VTVJUlCEisZdyplRoax9wHLb2Bve1eFf3HTCDLm_6mAHMaAu49EALw_wcB,1663867404,ProductView,0,0,adwords
EAIaIQobChMI7fbT9YCp-gIVK79LBR2zFwxEEAAYASAAEgK0XfD_BwE,1663870595,ProductView,0,0,adwords
EAIaIQobChMI7-T0tYmp-gIViJNmAh2kHQGYEAEYASAAEgJ-OfD_BwE,1663872865,ProductView,0,0,adwords
EAIaIQobChMIh5Pfy7Sp-gIVD5NmAh3zAQTvEAAYASAAEgJCOvD_BwE,1663884459,ProductView,0,0,adwords
Cj0KCQjwj7CZBhDHARIsAPPWv3d9VlslwQ3auGFFw6cz9TjkDhRkD4Ycx8eVAcBpRRAUca85HonBg5EaArIgEALw_wcB,1663886657,ProductView,0,0,g
Cj0KCQjwj7CZBhDHARIsAPPWv3cq_1A7uBYsN_vLoagi2ReoqMTkue48ej6on2UBQBAikkYO8dZ_hnoaAgDOEALw_wcB,1663889899,ProductView,0,0,adwords
EAIaIQobChMI5IXHj8up-gIVzpNmAh3O2QwDEAEYAiAAEgLG8fD_BwE,1663890505,ProductView,0,0,s
EAIaIQobChMIsYWywNCp-gIVyzMrCh3oYQsfEAEYAiAAEgJQJfD_BwE,1663891952,ProductView,0,0,s
Cj0KCQjwj7CZBhDHARIsAPPWv3e-Ut4mg4UpQ3mIXMEglUNpidgxlSO0pWOFvP1OyUzhq7j2IDpMRygaAo7TEALw_wcB,1663900452,ProductView,0,0,adwords
Cj0KCQjwj7CZBhDHARIsAPPWv3fq4DKk0ap97wmE_ZYU5SyqJasJvVWjvPpeAKTu6WD5pixuadhzWrUaAgr8EALw_wcB,1663902049,ProductView,0,0,adwords
EAIaIQobChMI7Kz0zZCq-gIVFyQrCh230gZCEAAYAyAAEgIDnfD_BwE,1663909153,ProductView,0,0,adwords
EAIaIQobChMI2JzmkqGq-gIV1DUrCh0eowgxEAAYASAAEgISJPD_BwE,1663913598,ProductView,0,0,g
EAIaIQobChMI-seql6Kq-gIVwjUrCh1c3Qp_EAAYAyAAEgLjvfD_BwE,1663913884,ProductView,0,0,adwords
Cj0KCQjwj7CZBhDHARIsAPPWv3e_vdehVC93N14jwQa7QjmKuPu-gMVgBb6BCxclIcXx7vznRvPR6ysaAkgvEALw_wcB,1663914326,MemberRegistration,0,0,google
Cj0KCQjwj7CZBhDHARIsAPPWv3ekOMeJcQdI-fLrlPROG05n-9iZO8-uuTA7DRagH4Hdx9RLoRdZERIaApugEALw_wcB,1663915494,ProductView,0,0,adwords
Cj0KCQjwsrWZBhC4ARIsAGGUJuqQ4vcyqCKTrHsR2yMBF0NOEYuLambhgSoRe-dzSTKl6esNczMQdL0aAvlsEALw_wcB,1663917145,ProductView,0,0,adwords
EAIaIQobChMI79_pwrmq-gIVQUYrCh0zgwYTEAEYAiAAEgImUfD_BwE,1663920137,ProductView,0,0,s
Cj0KCQjwsrWZBhC4ARIsAGGUJurTTzB2JB4iY7vKoxBWW1nzV0rw5KJ01Lo3Cv9ORsg8jIMSuqq8byEaAkv2EALw_wcB,1663922077,ProductView,0,0,adwords
Cj0KCQjwsrWZBhC4ARIsAGGUJurTxGjORg3RuUBB5_IWY-d33ov82RTD-nxxHArRfjbgHdMC9QIpHXEaAtFCEALw_wcB,1663923432,ProductView,0,0,adwords
EAIaIQobChMI1Y3Vhsiq-gIVyp1LBR1zSglAEAEYASAAEgJsv_D_BwE,1663924040,ProductView,0,0,s
Cj0KCQjwsrWZBhC4ARIsAGGUJurrDjqSI--ePjZP2dWJNovGLtgGPp0-WrSRogb7ulvgsSD5HQuZmk8aAg0uEALw_wcB,1663924449,ProductView,0,0,adwords
EAIaIQobChMI_cuLg9Cq-gIVizArCh0xiQOBEAAYASAAEgK4PvD_BwE,1663926178,ProductView,0,0,adwords
EAIaIQobChMI8c2x1OCq-gIVj51LBR3XjgtGEAEYAiAAEgIEAfD_BwE,1663930651,ProductView,0,0,s
EAIaIQobChMIxa6N-_Oq-gIVizArCh0xiQOBEAAYASAAEgIO8_D_BwE,1663936359,Purchase,1,1351.5,google
EAIaIQobChMI0--Agfaq-gIVq5NmAh0ppAmzEAEYAiAAEgKH8fD_BwE,1663936431,ProductView,0,0,s
EAIaIQobChMIxa6N-_Oq-gIVizArCh0xiQOBEAAYASAAEgIO8_D_BwE,1663936452,ViewContent,0,0,google
EAIaIQobChMI0--Agfaq-gIVq5NmAh0ppAmzEAEYAiAAEgKH8fD_BwE,1663936453,ProductView,0,0,s
EAIaIQobChMIxa6N-_Oq-gIVizArCh0xiQOBEAAYASAAEgIO8_D_BwE,1663936569,ViewContent,0,0,google
Cj0KCQjwj7CZBhDHARIsAPPWv3dbkJ4NM4ETlaSFUOLOuPaRzknjZI6c-z26gcAiNSrFZo-vPw7Pi1MaAhoyEALw_wcB,1663936587,Purchase,0,1971,undefined
