Date,Campaign name,Cost,Revenue
"May 20, 2022",*PT - 20220516 - Kids Campaign (Combined Ad) (Kids seg) - Prospecting - Global Pixel,345.62,199.7
"May 20, 2022",*PT - 20220511 - Mens Campaign (a/b test - Eng) (Combined Ad) (Men seg) - Prospecting - Global Pixel,305.09,43.77
"May 20, 2022",*PT - 20220511 - Mens Campaign (a/b test - BM) (Combined Ad) (Men seg) - Prospecting - Global Pixel,0,0
"May 20, 2022",*PT - 20220509 - M Shirts Collection (a/b test - Eng) (Collection Ad) (Men seg) - Prospecting - Global Pixel,126.43,1156.48
"May 20, 2022",*PT - 20220509 - M Shirts Collection (a/b test - BM) (Collection Ad) (Men seg) - Prospecting - Global Pixel,0,0
"May 20, 2022",*PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Women seg) - Prospecting - Global Pixel,98.66,0
"May 20, 2022",*PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Men seg) - Prospecting - Global Pixel,98.91,595.05
"May 20, 2022",*PT - 20220509 - K Pokemon UT (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,113.76,569.4000000000001
"May 20, 2022",*PT - 20220506 - Young Women UT Collection (Video) (UT-Women seg) - Remarketing - Global Pixel,0,419.2
"May 20, 2022",*PT - 20220506 - Young Women UT Collection (Video) (UT-Women seg) - Prospecting - Global Pixel,0,149.9
"May 20, 2022",*PT - 20220506 - Women UT Collection (Video) (UT-Women seg) - Remarketing - Global Pixel,0,0
"May 20, 2022",*PT - 20220506 - Men UT Collection (Video) (Men seg) - Remarketing - Global Pixel,0,0
"May 20, 2022",*PT - 20220506 - Men UT Collection (Video) (Men seg) - Prospecting - Global Pixel,0,0
"May 20, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - Eng) (Collection Ad)  (Women seg) - Remarketing - Global Pixel,0,0
"May 20, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - Eng) (Collection Ad)  (Women seg) - Prospecting - Global Pixel,0,379.4
"May 20, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - BM) (Collection Ad)  (Women seg) - Remarketing - Global Pixel,0,0
"May 20, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - BM) (Collection Ad)  (Women seg) - Prospecting - Global Pixel,0,0
"May 20, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - ENG) (Video) (Women seg) - Remarketing - Global Pixel,0,0
"May 20, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - BM) (Video)  (Women seg) - Remarketing - Global Pixel,0,324.3
"May 20, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - BM) (Video)  (Women seg) - Prospecting - Global Pixel,0,0
"May 20, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (IGS-Video) (Women seg) - Remarketing - Global Pixel,0,0
"May 20, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (IGS-Video) (Women seg) - Prospecting - Global Pixel,0,0
"May 20, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Women seg) - Remarketing - Global Pixel,97.06,0
"May 20, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Women seg) - Prospecting - Global Pixel,113.53,144.8
"May 20, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Men seg) - Remarketing - Global Pixel,188.63,314.6
"May 20, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Men seg) - Prospecting - Global Pixel,155.51,283.1
"May 20, 2022",*PT - 20220506 - Family UT Collection (Video) (Kids seg) - Remarketing - Global Pixel,100.17,199.8
"May 20, 2022",*PT - 20220506 - Family UT Collection (Video) (Kids seg) - Prospecting - Global Pixel,99.3,218.26
"May 20, 2022",*PT - 20220502 - W Ultra Stretch Skinny High Rise Jeans (a/b test - BM) (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
"May 20, 2022",*PT - 20220502 - W AIRism Bra Sleeveless Top (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
"May 20, 2022",*PT - 20220502 - Oversized Collection (Carousel) (Men seg) - Prospecting - Global Pixel,0,119.8
"May 20, 2022",*PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Women seg) - Prospecting - Global Pixel,0,0
"May 20, 2022",*PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Men seg) - Prospecting - Global Pixel,0,0
"May 20, 2022",*PT - 20220425 - K Loungewear (Collection Ad) (Kids seg) - Prospecting - Global Pixel,234.71,399.20000000000005
"May 20, 2022",*PT - 20220425 - K Easy Shorts (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,0,234
"May 20, 2022",*PT - 20220321 - W Innerwear (Carousel) (Women seg) - Prospecting - Global Pixel,0,155.29
"May 19, 2022",PT - 20220516 - W Tops Collection (Collection Ad) (Women seg) - Remarketing - Global Pixel,57.85,0
"May 19, 2022",PT - 20220516 - W Cropped Top Collection (Slideshow & IGS-Slideshow) (Women seg) - Remarketing - Global Pixel,57.31,0
"May 19, 2022",PT - 20220516 - W Bottom Collection (Carousel) (Women seg) - Remarketing - Global Pixel,57.68,152.6
"May 19, 2022",PT - 20220516 - The Brands Car UT (Slideshow & IGS Slideshow) (UT-Women seg) - Remarketing - Global Pixel,58.09,722.9
"May 19, 2022",PT - 20220516 - The Brands Car UT (Slideshow & IGS Slideshow) (UT-Men seg) - Remarketing - Global Pixel,48.41,0
"May 19, 2022",PT - 20220516 - Men Campaign (a/b test - bm) (Combined Ad) (Men seg) - Remarketing - Global Pixel,57.39,0
"May 19, 2022",PT - 20220516 - Men Campaign (a/b test - Eng) (Combined Ad) (Men seg) - Remarketing - Global Pixel,58.4,0
"May 19, 2022",PT - 20220516 - Kids Campaign (Combined Ad) (Kids seg) - Remarketing - Global Pixel,57.03,0
"May 19, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (IGS-Video) Women seg) - Remarketing - Global Pixel,50.3,169.8
"May 19, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (IGS-Video) (Women seg) - Prospecting - Global Pixel,97.44,400.76
"May 19, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (Collection Ad) (Women seg) - Remarketing - Global Pixel,15.93,0
"May 19, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (Collection Ad) (Women seg) - Prospecting - Global Pixel,49.51,0
"May 19, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (IGS-Video) Women seg) - Remarketing - Global Pixel,16.15,0
"May 19, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (IGS-Video) (Women seg) - Prospecting - Global Pixel,49.7,0
"May 19, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (Collection Ad) (Women seg) - Remarketing - Global Pixel,48.07,0
"May 19, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (Collection Ad) (Women seg) - Prospecting - Global Pixel,48.54,0
"May 19, 2022",PT - 20220509 - W Tops Collection (Collection Ad) (Women seg) - Remarketing - Global Pixel,285.86,269.7
"May 19, 2022",PT - 20220509 - W Tops Collection (Collection Ad) (Women seg) - Prospecting - Global Pixel,48.89,239.7
"May 19, 2022",PT - 20220509 - Men seg (a/b test - Eng) - Remarketing - Global Pixel,95.98,299.5
"May 19, 2022",PT - 20220509 - Men seg (a/b test - BM) - Remarketing - Global Pixel,94.43,304.6
"May 19, 2022",PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Women seg) - Remarketing - Global Pixel,133.86,0
"May 19, 2022",PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Men seg) - Remarketing - Global Pixel,15.65,0
"May 19, 2022",PT - 20220509 - K Pokemon UT (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,48.15,159.6
"May 19, 2022",PT - 20220502 - W Smooth Cotton French S/S Long Dress (Carousel) (Women seg) - Remarketing - Global Pixel,231.34,169.5
"May 19, 2022",PT - 20220502 - W AIRism Bra Sleeveless Top (Slideshow & IGS-Slideshow) (Women seg) - Remarketing - Global Pixel,0,0
"May 19, 2022",PT - 20220502 - Oversized Collection (Carousel) (Women seg) - Remarketing - Global Pixel,229.28,479.2
"May 19, 2022",PT - 20220502 - Oversized Collection (Carousel) (Men seg) - Remarketing - Global Pixel,229.74,571.74
"May 19, 2022",PT - 20220502 - M Slim Fit Jeans (a/b test - BM) (Carousel) (Men seg) - Remarketing - Global Pixel,0,0
"May 19, 2022",PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Women seg) - Remarketing - Global Pixel,227.99,2517.7999999999997
"May 19, 2022",PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Men seg) - Remarketing - Global Pixel,230.06,362.7
"May 19, 2022",PT - 20220429 - WM Top-Sellers (a/b test - Eng & BM) (Always-On Campaign) (Collection Ad) (Women seg) - Remarketing - Global Pixel,286.71,339.1
"May 19, 2022",PT - 20220429 - WM Top-Sellers (a/b test - Eng & BM) (Always-On Campaign) (Collection Ad) (Women seg) - Prospecting - Global Pixel,127.35,1711.4
"May 19, 2022",PT - 20220429 - WM Top-Sellers (a/b test - Eng & BM) (Always-On Campaign) (Collection Ad) (Men seg) - Remarketing - Global Pixel,284.35,261.24
"May 19, 2022",PT - 20220429 - WM Top-Sellers (a/b test - Eng & BM) (Always-On Campaign) (Collection Ad) (Men seg) - Prospecting - Global Pixel,123.95,519.1
"May 19, 2022",*PT - 20220516 - W Tops Collection (Collection Ad)(a/b test copy) (Women seg) - Prospecting - Global Pixel,105.81,0
"May 19, 2022",*PT - 20220516 - W Cropped Top Collection (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,106.29,0
"May 19, 2022",*PT - 20220516 - W Bottoms Collection (Carousel) (Women seg) - Prospecting - Global Pixel,103.5,304.5
"May 19, 2022",*PT - 20220516 - The Brands Car UT (Slideshow & IGS Slideshow) (UT-Women seg) - Prospecting - Global Pixel,107.55,139.6
"May 19, 2022",*PT - 20220516 - The Brands Car UT (Slideshow & IGS Slideshow) (UT-Men seg) - Prospecting - Global Pixel,108.97,364.29999999999995
"May 19, 2022",*PT - 20220516 - Men Campaign (a/b test - bm) (Combined Ad) (Men seg) - Prospecting - Global Pixel,234.44,0
"May 19, 2022",*PT - 20220516 - Men Campaign (a/b test - Eng) (Combined Ad) (Men seg) - Prospecting - Global Pixel,231.92,735.44
"May 19, 2022",*PT - 20220516 - Kids Campaign (Combined Ad) (Kids seg) - Prospecting - Global Pixel,348.89,169.8
"May 19, 2022",*PT - 20220511 - Mens Campaign (a/b test - Eng) (Combined Ad) (Men seg) - Prospecting - Global Pixel,303.7,1334.96
"May 19, 2022",*PT - 20220511 - Mens Campaign (a/b test - BM) (Combined Ad) (Men seg) - Prospecting - Global Pixel,67.92,1088.63
"May 19, 2022","*PT - 20220509 - Survey Ads_Penang (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 19, 2022","*PT - 20220509 - Survey Ads_KL-Selangor-Putrajaya (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 19, 2022",*PT - 20220509 - M Shirts Collection (a/b test - Eng) (Collection Ad) (Men seg) - Prospecting - Global Pixel,108.49,329.5
"May 19, 2022",*PT - 20220509 - M Shirts Collection (a/b test - BM) (Collection Ad) (Men seg) - Prospecting - Global Pixel,0,0
"May 19, 2022",*PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Women seg) - Prospecting - Global Pixel,93.57,199.6
"May 19, 2022",*PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Men seg) - Prospecting - Global Pixel,94.48,356.79
"May 19, 2022",*PT - 20220509 - K Pokemon UT (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,111.65,439.2
"May 19, 2022",*PT - 20220506 - Young Women UT Collection (Video) (UT-Women seg) - Remarketing - Global Pixel,99.66,629
"May 19, 2022",*PT - 20220506 - Young Women UT Collection (Video) (UT-Women seg) - Prospecting - Global Pixel,28.69,179.7
"May 19, 2022",*PT - 20220506 - Women UT Collection (Video) (UT-Women seg) - Remarketing - Global Pixel,34.69,119.8
"May 19, 2022",*PT - 20220506 - Men UT Collection (Video) (Men seg) - Remarketing - Global Pixel,17.57,0
"May 19, 2022",*PT - 20220506 - Men UT Collection (Video) (Men seg) - Prospecting - Global Pixel,71.74,0
"May 19, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - Eng) (Collection Ad)  (Women seg) - Remarketing - Global Pixel,0,199.7
"May 19, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - Eng) (Collection Ad)  (Women seg) - Prospecting - Global Pixel,0,0
"May 19, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - BM) (Collection Ad)  (Women seg) - Remarketing - Global Pixel,0,0
"May 19, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - BM) (Collection Ad)  (Women seg) - Prospecting - Global Pixel,0,0
"May 19, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - ENG) (Video) (Women seg) - Remarketing - Global Pixel,97.23,159.8
"May 19, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - BM) (Video)  (Women seg) - Remarketing - Global Pixel,32.12,0
"May 19, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - BM) (Video)  (Women seg) - Prospecting - Global Pixel,25.92,189.8
"May 19, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (IGS-Video) (Women seg) - Remarketing - Global Pixel,102.98,0
"May 19, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (IGS-Video) (Women seg) - Prospecting - Global Pixel,85.16,919.1
"May 19, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Women seg) - Remarketing - Global Pixel,95.23,0
"May 19, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Women seg) - Prospecting - Global Pixel,115.53,319.5
"May 19, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Men seg) - Remarketing - Global Pixel,159.13,0
"May 19, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Men seg) - Prospecting - Global Pixel,142.51,179.6
"May 19, 2022",*PT - 20220506 - Family UT Collection (Video) (Kids seg) - Remarketing - Global Pixel,96.25,799.1
"May 19, 2022",*PT - 20220506 - Family UT Collection (Video) (Kids seg) - Prospecting - Global Pixel,94.18,139.8
"May 19, 2022",*PT - 20220502 - W Ultra Stretch Skinny High Rise Jeans (a/b test - Eng) (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
"May 19, 2022",*PT - 20220502 - W Smooth Cotton French S/S Long Dress (Carousel) (Women seg) - Prospecting - Global Pixel,0,0
"May 19, 2022",*PT - 20220502 - W AIRism Bra Sleeveless Top (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
"May 19, 2022",*PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Women seg) - Prospecting - Global Pixel,0,159.8
"May 19, 2022",*PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Men seg) - Prospecting - Global Pixel,0,249.9
"May 19, 2022",*PT - 20220425 - K Loungewear (Collection Ad) (Kids seg) - Prospecting - Global Pixel,231.09,201.16
"May 19, 2022",*PT - 20220425 - K Easy Shorts (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,0,0
"May 19, 2022",*PT - 20220321 - W Innerwear (Carousel) (Women seg) - Prospecting - Global Pixel,150.27,19.9
"May 18, 2022",PT - 20220516 - W Tops Collection (Collection Ad) (Women seg) - Remarketing - Global Pixel,57.74,169.5
"May 18, 2022",PT - 20220516 - W Cropped Top Collection (Slideshow & IGS-Slideshow) (Women seg) - Remarketing - Global Pixel,57.67,0
"May 18, 2022",PT - 20220516 - W Bottom Collection (Carousel) (Women seg) - Remarketing - Global Pixel,57.45,0
"May 18, 2022",PT - 20220516 - The Brands Car UT (Slideshow & IGS Slideshow) (UT-Women seg) - Remarketing - Global Pixel,57.51,0
"May 18, 2022",PT - 20220516 - The Brands Car UT (Slideshow & IGS Slideshow) (UT-Men seg) - Remarketing - Global Pixel,28,0
"May 18, 2022",PT - 20220516 - Men Campaign (a/b test - bm) (Combined Ad) (Men seg) - Remarketing - Global Pixel,58.25,0
"May 18, 2022",PT - 20220516 - Men Campaign (a/b test - Eng) (Combined Ad) (Men seg) - Remarketing - Global Pixel,58.49,0
"May 18, 2022",PT - 20220516 - Kids Campaign (Combined Ad) (Kids seg) - Remarketing - Global Pixel,57.95,0
"May 18, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (IGS-Video) Women seg) - Remarketing - Global Pixel,48.52,0
"May 18, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (IGS-Video) (Women seg) - Prospecting - Global Pixel,67.84,0
"May 18, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (Collection Ad) (Women seg) - Remarketing - Global Pixel,50.76,0
"May 18, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (Collection Ad) (Women seg) - Prospecting - Global Pixel,49.96,0
"May 18, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (IGS-Video) Women seg) - Remarketing - Global Pixel,49.41,0
"May 18, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (IGS-Video) (Women seg) - Prospecting - Global Pixel,49.24,289.7
"May 18, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (Collection Ad) (Women seg) - Remarketing - Global Pixel,50,0
"May 18, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (Collection Ad) (Women seg) - Prospecting - Global Pixel,49.99,405.46
"May 18, 2022",PT - 20220509 - W Tops Collection (Collection Ad) (Women seg) - Remarketing - Global Pixel,147.29,159.8
"May 18, 2022",PT - 20220509 - W Tops Collection (Collection Ad) (Women seg) - Prospecting - Global Pixel,50.23,419.3
"May 18, 2022",PT - 20220509 - Men seg (a/b test - Eng) - Remarketing - Global Pixel,102.22,699.3
"May 18, 2022",PT - 20220509 - Men seg (a/b test - BM) - Remarketing - Global Pixel,100.5,209.8
"May 18, 2022",PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Women seg) - Remarketing - Global Pixel,49.34,179.4
"May 18, 2022",PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Men seg) - Remarketing - Global Pixel,49.6,0
"May 18, 2022",PT - 20220509 - K Pokemon UT (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,48.95,269.7
"May 18, 2022",PT - 20220502 - W Smooth Cotton French S/S Long Dress (Carousel) (Women seg) - Remarketing - Global Pixel,232.13,449.95
"May 18, 2022",PT - 20220502 - W AIRism Bra Sleeveless Top (Slideshow & IGS-Slideshow) (Women seg) - Remarketing - Global Pixel,0,359.1
"May 18, 2022",PT - 20220502 - Oversized Collection (Carousel) (Women seg) - Remarketing - Global Pixel,232.07,0
"May 18, 2022",PT - 20220502 - Oversized Collection (Carousel) (Men seg) - Remarketing - Global Pixel,232.99,988.6
"May 18, 2022",PT - 20220502 - M Slim Fit Jeans (a/b test - BM) (Carousel) (Men seg) - Remarketing - Global Pixel,0,0
"May 18, 2022",PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Women seg) - Remarketing - Global Pixel,230.47,0
"May 18, 2022",PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Men seg) - Remarketing - Global Pixel,232.23,39.9
"May 18, 2022",PT - 20220429 - WM Top-Sellers (a/b test - Eng & BM) (Always-On Campaign) (Collection Ad) (Women seg) - Remarketing - Global Pixel,213.81,169.5
"May 18, 2022",PT - 20220429 - WM Top-Sellers (a/b test - Eng & BM) (Always-On Campaign) (Collection Ad) (Women seg) - Prospecting - Global Pixel,126.22,559.1
"May 18, 2022",PT - 20220429 - WM Top-Sellers (a/b test - Eng & BM) (Always-On Campaign) (Collection Ad) (Men seg) - Remarketing - Global Pixel,217.02,0
"May 18, 2022",PT - 20220429 - WM Top-Sellers (a/b test - Eng & BM) (Always-On Campaign) (Collection Ad) (Men seg) - Prospecting - Global Pixel,106.2,99.9
"May 18, 2022",*PT - 20220516 - W Tops Collection (Collection Ad)(a/b test copy) (Women seg) - Prospecting - Global Pixel,108.48,0
"May 18, 2022",*PT - 20220516 - W Cropped Top Collection (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,110.91,0
"May 18, 2022",*PT - 20220516 - W Bottoms Collection (Carousel) (Women seg) - Prospecting - Global Pixel,108.35,0
"May 18, 2022",*PT - 20220516 - The Brands Car UT (Slideshow & IGS Slideshow) (UT-Women seg) - Prospecting - Global Pixel,111.67,0
"May 18, 2022",*PT - 20220516 - The Brands Car UT (Slideshow & IGS Slideshow) (UT-Men seg) - Prospecting - Global Pixel,112.15,159.8
"May 18, 2022",*PT - 20220516 - Men Campaign (a/b test - bm) (Combined Ad) (Men seg) - Prospecting - Global Pixel,124.11,1292.36
"May 18, 2022",*PT - 20220516 - Men Campaign (a/b test - Eng) (Combined Ad) (Men seg) - Prospecting - Global Pixel,113.84,118.41
"May 18, 2022",*PT - 20220516 - Kids Campaign (Combined Ad) (Kids seg) - Prospecting - Global Pixel,134.56,0
"May 18, 2022",*PT - 20220511 - Mens Campaign (a/b test - Eng) (Combined Ad) (Men seg) - Prospecting - Global Pixel,302.65,2543.58
"May 18, 2022",*PT - 20220511 - Mens Campaign (a/b test - BM) (Combined Ad) (Men seg) - Prospecting - Global Pixel,304.71,153.21
"May 18, 2022","*PT - 20220509 - Survey Ads_Sarawak (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 18, 2022","*PT - 20220509 - Survey Ads_Sabah (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 18, 2022","*PT - 20220509 - Survey Ads_Perak (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 18, 2022","*PT - 20220509 - Survey Ads_Kedah, Malacca, Negeri Sembilan, Pahang, Terengganu (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 18, 2022","*PT - 20220509 - Survey Ads_KL-Selangor-Putrajaya (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 18, 2022",*PT - 20220509 - M Shirts Collection (a/b test - Eng) (Collection Ad) (Men seg) - Prospecting - Global Pixel,84.79,0
"May 18, 2022",*PT - 20220509 - M Shirts Collection (a/b test - BM) (Collection Ad) (Men seg) - Prospecting - Global Pixel,0,0
"May 18, 2022",*PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Women seg) - Prospecting - Global Pixel,100.75,599.2
"May 18, 2022",*PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Men seg) - Prospecting - Global Pixel,100.26,0
"May 18, 2022",*PT - 20220509 - K Pokemon UT (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,57.51,464.4
"May 18, 2022",*PT - 20220506 - Young Women UT Collection (Video) (UT-Women seg) - Remarketing - Global Pixel,97.24,953
"May 18, 2022",*PT - 20220506 - Young Women UT Collection (Video) (UT-Women seg) - Prospecting - Global Pixel,57.62,851.74
"May 18, 2022",*PT - 20220506 - Women UT Collection (Video) (UT-Women seg) - Remarketing - Global Pixel,97.53,0
"May 18, 2022",*PT - 20220506 - Men UT Collection (Video) (Men seg) - Remarketing - Global Pixel,50.02,159.6
"May 18, 2022",*PT - 20220506 - Men UT Collection (Video) (Men seg) - Prospecting - Global Pixel,75.98,0
"May 18, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - Eng) (Collection Ad)  (Women seg) - Remarketing - Global Pixel,0,399.3
"May 18, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - Eng) (Collection Ad)  (Women seg) - Prospecting - Global Pixel,0,159.8
"May 18, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - BM) (Collection Ad)  (Women seg) - Remarketing - Global Pixel,0,0
"May 18, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - BM) (Collection Ad)  (Women seg) - Prospecting - Global Pixel,0,0
"May 18, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - ENG) (Video) (Women seg) - Remarketing - Global Pixel,99.87,0
"May 18, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - BM) (Video)  (Women seg) - Remarketing - Global Pixel,98.59,0
"May 18, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - BM) (Video)  (Women seg) - Prospecting - Global Pixel,98.61,0
"May 18, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (IGS-Video) (Women seg) - Remarketing - Global Pixel,97.54,219.8
"May 18, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (IGS-Video) (Women seg) - Prospecting - Global Pixel,54.37,239.5
"May 18, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Women seg) - Remarketing - Global Pixel,97.91,79.9
"May 18, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Women seg) - Prospecting - Global Pixel,54.21,0
"May 18, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Men seg) - Remarketing - Global Pixel,124.15,897.41
"May 18, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Men seg) - Prospecting - Global Pixel,131.73,1488
"May 18, 2022",*PT - 20220506 - Family UT Collection (Video) (Kids seg) - Remarketing - Global Pixel,98.31,0
"May 18, 2022",*PT - 20220506 - Family UT Collection (Video) (Kids seg) - Prospecting - Global Pixel,100.56,439.3
"May 18, 2022",*PT - 20220502 - W Ultra Stretch Skinny High Rise Jeans (a/b test - Eng) (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
"May 18, 2022",*PT - 20220502 - W Ultra Stretch Skinny High Rise Jeans (a/b test - BM) (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
"May 18, 2022",*PT - 20220502 - W Smooth Cotton French S/S Long Dress (Carousel) (Women seg) - Prospecting - Global Pixel,0,0
"May 18, 2022",*PT - 20220502 - W AIRism Bra Sleeveless Top (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
"May 18, 2022",*PT - 20220502 - Oversized Collection (Carousel) (Men seg) - Prospecting - Global Pixel,0,0
"May 18, 2022",*PT - 20220502 - M Slim Fit Jeans (a/b test - Eng) (Carousel) (Men seg) - Prospecting - Global Pixel,0,0
